Frame,Vehicle,Speed (km/h),Overspeed
134,truck,48.47,No
134,car,6.36,No
134,car,14.23,No
134,car,109.86,Yes
135,car,20.12,No
135,car,6.36,No
135,car,62.52,Yes
135,car,19.09,No
135,car,14.23,No
135,car,22.5,No
135,truck,31.82,No
135,truck,40.25,No
135,car,6.36,No
135,car,6.36,No
135,car,108.93,Yes
135,truck,4.5,No
135,car,4.5,No
136,car,16.22,No
136,car,9.0,No
136,car,54.93,No
136,car,26.24,No
136,car,16.22,No
136,car,22.5,No
136,truck,28.81,No
136,truck,26.24,No
136,car,6.36,No
136,car,4.5,No
136,car,111.14,Yes
136,truck,6.36,No
136,car,4.5,No
137,car,24.23,No
137,car,4.5,No
137,car,61.21,Yes
137,car,14.23,No
137,car,12.73,No
137,car,19.09,No
137,truck,35.15,No
137,truck,34.27,No
137,car,16.22,No
137,car,4.5,No
137,car,122.91,Yes
137,truck,0.0,No
137,car,4.5,No
138,car,16.22,No
138,car,4.5,No
138,car,64.9,Yes
138,car,22.5,No
138,car,10.06,No
138,car,30.19,No
138,truck,32.45,No
138,truck,60.54,Yes
138,car,4.5,No
138,car,10.06,No
138,car,168.67,Yes
138,truck,10.06,No
138,car,6.36,No
139,car,16.22,No
139,car,10.06,No
139,car,70.29,Yes
139,car,22.5,No
139,car,12.73,No
139,car,26.24,No
139,car,32.45,No
139,truck,71.15,Yes
139,car,10.06,No
139,car,4.5,No
139,car,175.27,Yes
139,truck,6.36,No
139,car,0.0,No
140,car,26.24,No
140,car,6.36,No
140,car,70.44,Yes
140,car,28.46,No
140,car,12.73,No
140,car,31.82,No
140,car,24.23,No
140,truck,60.37,Yes
140,car,0.0,No
140,car,0.0,No
140,car,162.56,Yes
140,truck,6.36,No
140,car,0.0,No
140,truck,26.24,No
141,car,28.81,No
141,car,0.0,No
141,car,73.81,Yes
141,car,25.46,No
141,car,12.73,No
141,car,28.81,No
141,car,25.46,No
141,truck,52.67,No
141,car,10.06,No
141,car,127.91,Yes
141,truck,4.5,No
141,car,4.5,No
141,car,118.8,Yes
142,car,24.23,No
142,car,0.0,No
142,car,80.12,Yes
142,car,38.45,No
142,car,16.22,No
142,car,28.81,No
142,car,25.46,No
142,truck,56.38,No
142,car,4.5,No
142,car,120.92,Yes
142,truck,4.5,No
142,car,4.5,No
142,car,118.8,Yes
142,car,32.76,No
143,car,26.24,No
143,car,6.36,No
143,car,70.29,Yes
143,car,28.81,No
143,car,6.36,No
143,car,28.81,No
143,car,22.5,No
143,truck,54.93,No
143,car,6.36,No
143,car,99.1,Yes
143,truck,4.5,No
143,car,0.0,No
143,car,140.15,Yes
143,car,16.22,No
144,car,26.24,No
144,car,4.5,No
144,car,102.71,Yes
144,car,26.24,No
144,car,14.23,No
144,car,30.19,No
144,truck,28.81,No
144,truck,52.67,No
144,car,14.23,No
144,car,138.63,Yes
144,car,0.0,No
144,car,0.0,No
144,car,166.01,Yes
144,car,9.0,No
145,car,22.5,No
145,car,9.0,No
145,car,101.12,Yes
145,car,34.27,No
145,car,10.06,No
145,car,28.81,No
145,truck,10.06,No
145,truck,51.31,No
145,car,12.73,No
145,car,115.26,Yes
145,car,6.36,No
145,car,4.5,No
145,car,6.36,No
145,car,12.73,No
146,car,24.23,No
146,car,0.0,No
146,car,102.62,Yes
146,car,35.15,No
146,car,10.06,No
146,car,31.82,No
146,truck,26.24,No
146,truck,48.67,No
146,car,6.36,No
146,car,105.44,Yes
146,truck,0.0,No
146,car,10.06,No
146,car,14.23,No
146,car,28.81,No
147,car,28.81,No
147,car,10.06,No
147,car,109.86,Yes
147,car,34.27,No
147,car,19.09,No
147,car,35.15,No
147,car,25.46,No
147,truck,50.31,No
147,car,10.06,No
147,car,102.02,Yes
147,truck,4.5,No
147,car,6.36,No
147,truck,0.0,No
147,truck,30.19,No
147,car,130.81,Yes
148,car,26.24,No
148,car,12.73,No
148,car,126.08,Yes
148,car,36.28,No
148,car,10.06,No
148,car,28.81,No
148,car,25.46,No
148,truck,52.48,No
148,car,6.36,No
148,car,85.97,Yes
148,truck,4.5,No
148,car,6.36,No
148,car,6.36,No
148,truck,25.46,No
148,car,129.8,Yes
149,car,32.45,No
149,car,6.36,No
149,car,126.08,Yes
149,car,36.28,No
149,car,10.06,No
149,car,38.71,No
149,truck,25.46,No
149,truck,45.0,No
149,car,10.06,No
149,car,89.32,Yes
149,truck,6.36,No
149,car,31.82,No
149,car,9.0,No
149,car,25.46,No
149,car,122.83,Yes
149,truck,4.5,No
149,car,4.5,No
150,car,32.76,No
150,car,6.36,No
150,car,147.61,Yes
150,car,32.45,No
150,car,14.23,No
150,car,35.15,No
150,truck,20.12,No
150,truck,41.49,No
150,car,10.06,No
150,car,89.1,Yes
150,truck,6.36,No
150,car,13.5,No
150,car,14.23,No
150,car,19.09,No
150,car,117.35,Yes
150,truck,0.0,No
150,car,13.5,No
151,car,26.24,No
151,car,4.5,No
151,car,148.57,Yes
151,car,42.45,No
151,car,10.06,No
151,car,38.71,No
151,truck,20.12,No
151,truck,38.45,No
151,car,12.73,No
151,car,76.37,Yes
151,truck,4.5,No
151,car,6.36,No
151,car,10.06,No
151,car,16.22,No
151,car,98.8,Yes
151,truck,4.5,No
151,car,9.0,No
151,car,108.84,Yes
152,car,32.45,No
152,car,178.47,Yes
152,car,41.49,No
152,car,4.5,No
152,car,38.18,No
152,truck,16.22,No
152,truck,40.25,No
152,car,10.06,No
152,car,70.29,Yes
152,truck,0.0,No
152,car,0.0,No
152,car,9.0,No
152,car,24.23,No
152,car,92.66,Yes
152,truck,0.0,No
152,car,6.36,No
152,car,113.57,Yes
153,car,28.81,No
153,car,190.97,Yes
153,car,54.19,No
153,car,12.73,No
153,car,36.28,No
153,truck,41.49,No
153,car,10.06,No
153,car,73.25,Yes
153,truck,10.06,No
153,car,12.73,No
153,car,10.06,No
153,car,88.75,Yes
153,truck,4.5,No
153,car,6.36,No
153,car,113.57,Yes
154,car,34.27,No
154,car,179.21,Yes
154,car,42.45,No
154,car,10.06,No
154,car,38.18,No
154,truck,40.25,No
154,car,10.06,No
154,car,73.25,Yes
154,truck,4.5,No
154,car,18.0,No
154,car,6.36,No
154,car,78.72,Yes
154,truck,4.5,No
154,car,13.5,No
154,car,111.41,Yes
155,car,22.5,No
155,car,148.57,Yes
155,car,50.31,No
155,car,12.73,No
155,car,45.0,No
155,truck,32.76,No
155,car,4.5,No
155,car,60.54,Yes
155,truck,0.0,No
155,car,10.06,No
155,car,9.0,No
155,car,80.5,Yes
155,truck,4.5,No
155,car,16.22,No
155,car,121.17,Yes
155,bus,4.5,No
155,car,19.09,No
156,car,30.19,No
156,car,137.75,Yes
156,car,51.31,No
156,car,16.22,No
156,car,45.0,No
156,truck,36.28,No
156,car,16.22,No
156,car,60.54,Yes
156,truck,4.5,No
156,car,4.5,No
156,car,4.5,No
156,car,74.89,Yes
156,truck,4.5,No
156,car,151.2,Yes
156,bus,0.0,No
156,car,20.12,No
157,car,36.28,No
157,car,140.58,Yes
157,car,46.33,No
157,car,6.36,No
157,car,47.84,No
157,truck,36.28,No
157,car,6.36,No
157,car,64.9,Yes
157,truck,4.5,No
157,car,13.5,No
157,car,10.06,No
157,car,62.52,Yes
157,truck,6.36,No
157,car,165.46,Yes
157,bus,4.5,No
157,truck,16.22,No
157,car,10.06,No
158,car,32.45,No
158,car,52.48,No
158,car,6.36,No
158,car,38.18,No
158,truck,34.27,No
158,car,16.22,No
158,car,47.84,No
158,bus,9.0,No
158,car,4.5,No
158,car,4.5,No
158,car,66.44,Yes
158,truck,4.5,No
158,car,159.1,Yes
158,truck,9.0,No
158,truck,12.73,No
158,car,12.73,No
158,car,14.23,No
159,car,34.27,No
159,car,54.93,No
159,car,6.36,No
159,car,51.31,No
159,truck,32.76,No
159,car,6.36,No
159,car,63.64,Yes
159,truck,4.5,No
159,car,4.5,No
159,car,4.5,No
159,car,62.52,Yes
159,truck,4.5,No
159,car,137.75,Yes
159,bus,0.0,No
159,truck,25.46,No
159,car,28.81,No
159,car,6.36,No
160,car,36.28,No
160,car,71.15,Yes
160,car,12.73,No
160,car,45.0,No
160,truck,36.28,No
160,car,12.73,No
160,car,54.93,No
160,bus,6.36,No
160,car,13.5,No
160,car,13.5,No
160,car,64.9,Yes
160,truck,6.36,No
160,car,112.5,Yes
160,truck,6.36,No
160,truck,19.09,No
160,car,22.5,No
160,car,18.55,No
161,car,42.45,No
161,car,66.9,Yes
161,car,4.5,No
161,car,51.31,No
161,truck,38.71,No
161,car,10.06,No
161,car,45.0,No
161,bus,4.5,No
161,car,4.5,No
161,car,9.0,No
161,car,58.67,No
161,truck,6.36,No
161,car,92.66,Yes
161,truck,4.5,No
161,truck,16.22,No
161,car,20.12,No
161,car,14.23,No
161,car,10.06,No
162,car,36.28,No
162,car,71.15,Yes
162,car,14.23,No
162,car,54.93,No
162,truck,40.25,No
162,car,10.06,No
162,car,60.54,Yes
162,bus,4.5,No
162,car,9.0,No
162,car,52.48,No
162,truck,4.5,No
162,car,149.04,Yes
162,truck,4.5,No
162,truck,19.09,No
162,car,16.22,No
162,car,28.46,No
162,car,6.36,No
163,car,36.28,No
163,car,79.61,Yes
163,car,12.73,No
163,car,51.31,No
163,truck,30.19,No
163,car,10.06,No
163,car,47.84,No
163,bus,4.5,No
163,car,9.0,No
163,car,52.67,No
163,truck,4.5,No
163,car,129.8,Yes
163,truck,4.5,No
163,car,9.0,No
164,car,40.25,No
164,car,71.15,Yes
164,car,4.5,No
164,car,66.9,Yes
164,truck,22.95,No
164,car,12.73,No
164,car,44.55,No
164,truck,4.5,No
164,car,6.36,No
164,car,46.33,No
164,truck,6.36,No
164,car,115.26,Yes
164,car,10.06,No
164,car,4.5,No
165,car,42.45,No
165,car,80.5,Yes
165,car,6.36,No
165,truck,57.63,No
165,truck,25.46,No
165,car,16.22,No
165,car,41.49,No
165,truck,6.36,No
165,car,10.06,No
165,car,48.67,No
165,truck,10.06,No
165,car,95.46,Yes
165,car,9.0,No
165,car,6.36,No
165,truck,20.12,No
166,car,44.32,No
166,car,77.42,Yes
166,car,4.5,No
166,car,58.67,No
166,truck,28.81,No
166,car,12.73,No
166,car,41.49,No
166,truck,0.0,No
166,car,13.5,No
166,car,51.31,No
166,truck,6.36,No
166,car,92.77,Yes
166,car,4.5,No
166,car,10.06,No
166,truck,6.36,No
167,car,42.45,No
167,car,93.64,Yes
167,car,6.36,No
167,car,70.29,Yes
167,truck,30.19,No
167,car,16.22,No
167,car,41.49,No
167,truck,6.36,No
167,car,4.5,No
167,car,42.69,No
167,truck,10.06,No
167,car,82.73,Yes
167,car,9.0,No
167,car,6.36,No
167,truck,12.73,No
168,car,44.32,No
168,car,97.35,Yes
168,car,12.73,No
168,car,70.29,Yes
168,truck,24.23,No
168,car,14.23,No
168,car,41.49,No
168,truck,0.0,No
168,car,10.06,No
168,car,36.28,No
168,truck,4.5,No
168,car,79.61,Yes
168,car,9.0,No
168,car,10.06,No
168,truck,16.22,No
169,car,46.33,No
169,car,109.86,Yes
169,car,4.5,No
169,car,73.81,Yes
169,truck,28.46,No
169,car,12.73,No
169,car,41.49,No
169,truck,4.5,No
169,car,18.0,No
169,car,34.27,No
169,truck,9.0,No
169,car,79.61,Yes
169,car,10.06,No
169,car,6.36,No
169,car,16.22,No
170,car,48.67,No
170,car,116.13,Yes
170,car,9.0,No
170,car,82.98,Yes
170,truck,30.19,No
170,car,12.73,No
170,car,41.49,No
170,truck,0.0,No
170,car,0.0,No
170,car,41.49,No
170,truck,0.0,No
170,car,76.63,Yes
170,car,10.06,No
170,car,6.36,No
170,car,12.73,No
170,truck,70.29,Yes
171,car,46.33,No
171,car,126.08,Yes
171,car,4.5,No
171,car,76.63,Yes
171,truck,24.23,No
171,car,16.22,No
171,car,38.71,No
171,truck,6.36,No
171,car,4.5,No
171,car,34.27,No
171,truck,6.36,No
171,car,76.63,Yes
171,car,6.36,No
171,car,27.37,No
171,car,16.22,No
172,car,50.31,No
172,car,131.43,Yes
172,car,6.36,No
172,car,86.44,Yes
172,truck,25.46,No
172,car,16.22,No
172,car,25.46,No
172,truck,4.5,No
172,car,10.06,No
172,car,38.71,No
172,truck,4.5,No
172,car,60.54,Yes
172,car,18.55,No
172,car,6.36,No
173,car,48.67,No
173,car,160.24,Yes
173,car,14.23,No
173,truck,86.44,Yes
173,truck,30.19,No
173,car,16.22,No
173,car,41.49,No
173,truck,10.06,No
173,car,4.5,No
173,car,36.28,No
173,truck,0.0,No
173,car,57.63,No
173,car,13.5,No
173,car,12.73,No
173,car,87.37,Yes
174,car,58.5,No
174,car,151.2,Yes
174,car,0.0,No
174,truck,78.72,Yes
174,truck,22.5,No
174,car,10.06,No
174,car,28.81,No
174,truck,10.06,No
174,car,6.36,No
174,car,38.18,No
174,truck,0.0,No
174,car,48.47,No
174,car,13.5,No
174,truck,10.06,No
174,car,10.06,No
174,car,81.12,Yes
175,car,56.38,No
175,car,170.11,Yes
175,car,4.5,No
175,truck,20.12,No
175,car,22.5,No
175,car,35.15,No
175,car,4.5,No
175,car,6.36,No
175,car,36.28,No
175,truck,4.5,No
175,car,78.72,Yes
175,car,6.36,No
175,truck,14.23,No
175,car,12.73,No
175,car,102.02,Yes
175,car,125.03,Yes
176,car,58.67,No
176,car,204.69,Yes
176,car,20.12,No
176,truck,22.95,No
176,car,16.22,No
176,car,38.18,No
176,bus,4.5,No
176,car,6.36,No
176,car,18.55,No
176,truck,6.36,No
176,car,64.9,Yes
176,car,10.06,No
176,car,12.73,No
176,truck,12.73,No
176,car,108.93,Yes
176,car,135.0,Yes
176,bus,24.23,No
176,truck,4.5,No
177,car,58.67,No
177,car,201.1,Yes
177,car,4.5,No
177,truck,24.23,No
177,car,14.23,No
177,car,22.5,No
177,bus,10.06,No
177,car,6.36,No
177,car,28.46,No
177,truck,4.5,No
177,car,57.63,No
177,car,4.5,No
177,truck,10.06,No
177,car,10.06,No
177,car,108.93,Yes
177,car,133.57,Yes
177,bus,24.23,No
177,truck,4.5,No
178,car,62.52,Yes
178,car,173.64,Yes
178,car,4.5,No
178,truck,24.23,No
178,car,19.09,No
178,car,31.82,No
178,bus,4.5,No
178,car,6.36,No
178,car,28.81,No
178,truck,6.36,No
178,car,54.19,No
178,car,9.0,No
178,truck,19.09,No
178,car,12.73,No
178,car,118.12,Yes
178,car,143.22,Yes
178,bus,30.19,No
178,truck,4.5,No
179,car,66.44,Yes
179,car,197.59,Yes
179,car,16.22,No
179,truck,28.81,No
179,car,16.22,No
179,car,28.81,No
179,bus,4.5,No
179,car,6.36,No
179,car,30.19,No
179,truck,0.0,No
179,car,54.93,No
179,car,10.06,No
179,truck,6.36,No
179,car,12.73,No
179,car,128.7,Yes
179,bus,26.24,No
179,truck,4.5,No
180,car,60.37,Yes
180,car,163.8,Yes
180,truck,24.23,No
180,car,12.73,No
180,car,28.81,No
180,bus,9.0,No
180,car,4.5,No
180,car,26.24,No
180,truck,4.5,No
180,car,54.19,No
180,car,9.0,No
180,truck,16.22,No
180,car,16.22,No
180,car,153.59,Yes
180,bus,26.24,No
180,truck,9.0,No
181,car,74.89,Yes
181,car,20.12,No
181,car,22.5,No
181,bus,6.36,No
181,car,0.0,No
181,car,22.5,No
181,truck,0.0,No
181,car,47.84,No
181,car,6.36,No
181,car,10.06,No
181,truck,9.0,No
181,car,130.81,Yes
181,truck,4.5,No
181,car,134.85,Yes
182,car,60.37,Yes
182,car,19.09,No
182,car,31.82,No
182,bus,6.36,No
182,car,14.23,No
182,car,32.45,No
182,truck,0.0,No
182,car,45.0,No
182,car,4.5,No
182,car,111.78,Yes
182,car,126.8,Yes
182,car,10.06,No
183,car,84.55,Yes
183,car,20.12,No
183,car,28.81,No
183,bus,6.36,No
183,car,6.36,No
183,car,32.45,No
183,truck,0.0,No
183,car,41.49,No
183,car,6.36,No
183,car,100.62,Yes
183,car,141.3,Yes
183,car,6.36,No
183,truck,16.22,No
184,car,74.89,Yes
184,truck,22.5,No
184,car,22.5,No
184,bus,6.36,No
184,car,4.5,No
184,car,20.12,No
184,truck,4.5,No
184,car,38.18,No
184,car,14.23,No
184,car,96.2,Yes
184,car,114.99,Yes
184,car,6.36,No
184,truck,16.22,No
184,car,14.23,No
185,car,78.59,Yes
185,car,16.22,No
185,car,24.23,No
185,bus,4.5,No
185,car,4.5,No
185,car,22.5,No
185,truck,4.5,No
185,car,32.45,No
185,car,13.5,No
185,car,121.17,Yes
185,car,108.84,Yes
185,car,6.36,No
185,truck,20.12,No
185,car,10.06,No
186,car,77.42,Yes
186,car,22.5,No
186,car,28.81,No
186,truck,4.5,No
186,car,10.06,No
186,car,20.12,No
186,truck,4.5,No
186,car,35.15,No
186,car,6.36,No
186,car,121.17,Yes
186,car,101.12,Yes
186,car,0.0,No
186,truck,20.12,No
186,car,6.36,No
187,car,60.54,Yes
187,car,20.12,No
187,car,19.09,No
187,bus,4.5,No
187,car,6.36,No
187,car,16.22,No
187,truck,0.0,No
187,car,35.15,No
187,car,10.06,No
187,car,126.72,Yes
187,car,88.75,Yes
187,car,4.5,No
187,truck,24.23,No
187,car,6.36,No
187,car,58.5,No
188,car,41.49,No
188,car,16.22,No
188,car,22.5,No
188,bus,4.5,No
188,car,4.5,No
188,car,20.12,No
188,truck,0.0,No
188,car,45.0,No
188,car,4.5,No
188,car,91.12,Yes
188,car,6.36,No
188,truck,16.22,No
188,car,14.23,No
188,truck,122.83,Yes
189,car,54.37,No
189,car,22.5,No
189,car,19.09,No
189,bus,12.73,No
189,car,12.73,No
189,car,19.09,No
189,truck,0.0,No
189,car,41.49,No
189,car,6.36,No
189,car,78.72,Yes
189,car,0.0,No
189,truck,16.22,No
189,car,10.06,No
189,car,138.99,Yes
190,car,52.67,No
190,car,19.09,No
190,car,25.46,No
190,bus,9.0,No
190,car,9.0,No
190,car,30.19,No
190,truck,0.0,No
190,car,31.82,No
190,car,6.36,No
190,car,88.75,Yes
190,car,13.5,No
190,truck,20.12,No
190,car,10.06,No
190,truck,146.92,Yes
191,car,58.5,No
191,car,19.09,No
191,car,16.22,No
191,bus,6.36,No
191,car,12.73,No
191,car,26.24,No
191,truck,0.0,No
191,car,35.15,No
191,car,10.06,No
191,car,70.44,Yes
191,car,9.0,No
191,truck,16.22,No
191,truck,6.36,No
191,truck,140.58,Yes
191,car,10.06,No
192,car,56.38,No
192,car,22.5,No
192,car,22.5,No
192,bus,6.36,No
192,car,6.36,No
192,car,19.09,No
192,truck,0.0,No
192,car,40.25,No
192,car,4.5,No
192,car,61.21,Yes
192,car,6.36,No
192,truck,18.55,No
192,car,10.06,No
192,truck,115.26,Yes
192,truck,14.23,No
193,car,25.46,No
193,car,25.46,No
193,truck,6.36,No
193,car,10.06,No
193,car,14.23,No
193,truck,0.0,No
193,car,25.46,No
193,car,14.23,No
193,car,67.5,Yes
193,car,6.36,No
193,truck,25.46,No
193,car,12.73,No
193,truck,121.08,Yes
193,truck,12.73,No
194,car,24.23,No
194,car,20.12,No
194,bus,6.36,No
194,car,9.0,No
194,car,16.22,No
194,truck,0.0,No
194,car,41.49,No
194,car,10.06,No
194,car,62.52,Yes
194,car,9.0,No
194,truck,14.23,No
194,car,10.06,No
194,truck,111.78,Yes
194,truck,6.36,No
195,car,25.46,No
195,car,16.22,No
195,bus,4.5,No
195,car,6.36,No
195,car,16.22,No
195,truck,4.5,No
195,car,22.5,No
195,car,34.27,No
195,car,54.93,No
195,car,18.0,No
195,truck,14.23,No
195,car,0.0,No
195,truck,90.0,Yes
195,truck,6.36,No
195,truck,14.23,No
196,car,32.45,No
196,car,19.09,No
196,bus,4.5,No
196,car,12.73,No
196,car,16.22,No
196,truck,6.36,No
196,car,22.5,No
196,car,9.0,No
196,car,58.67,No
196,car,4.5,No
196,truck,14.23,No
196,truck,118.8,Yes
196,truck,4.5,No
196,truck,4.5,No
197,car,28.81,No
197,car,16.22,No
197,bus,6.36,No
197,car,0.0,No
197,car,12.73,No
197,truck,0.0,No
197,car,32.45,No
197,car,4.5,No
197,car,50.31,No
197,car,13.5,No
197,truck,20.12,No
197,truck,108.37,Yes
197,truck,4.5,No
197,truck,6.36,No
198,truck,26.24,No
198,car,16.22,No
198,bus,6.36,No
198,car,9.0,No
198,car,16.22,No
198,truck,6.36,No
198,car,22.5,No
198,car,9.0,No
198,car,56.38,No
198,car,12.73,No
198,truck,20.12,No
198,car,95.67,Yes
198,truck,0.0,No
198,car,4.5,No
199,car,26.24,No
199,car,16.22,No
199,bus,4.5,No
199,car,9.0,No
199,car,12.73,No
199,truck,0.0,No
199,car,22.5,No
199,car,4.5,No
199,car,50.31,No
199,truck,16.22,No
199,truck,85.97,Yes
199,truck,9.0,No
199,car,64.9,Yes
199,car,14.23,No
200,car,28.81,No
200,car,16.22,No
200,bus,6.36,No
200,car,12.73,No
200,car,24.23,No
200,truck,4.5,No
200,car,31.82,No
200,car,4.5,No
200,car,36.28,No
200,truck,16.22,No
200,truck,74.89,Yes
200,truck,6.36,No
200,car,84.91,Yes
200,car,10.06,No
201,car,31.82,No
201,car,16.22,No
201,bus,4.5,No
201,car,10.06,No
201,car,18.0,No
201,truck,4.5,No
201,car,20.12,No
201,car,4.5,No
201,car,50.31,No
201,truck,14.23,No
201,truck,67.5,Yes
201,truck,4.5,No
201,car,73.81,Yes
201,car,10.06,No
202,car,25.46,No
202,car,19.09,No
202,bus,4.5,No
202,car,12.73,No
202,car,18.0,No
202,truck,0.0,No
202,car,28.81,No
202,car,4.5,No
202,car,38.45,No
202,truck,12.73,No
202,car,76.37,Yes
202,truck,4.5,No
202,car,82.61,Yes
202,car,6.36,No
202,truck,28.81,No
203,truck,38.71,No
203,car,19.09,No
203,bus,4.5,No
203,car,6.36,No
203,car,12.73,No
203,truck,0.0,No
203,car,24.23,No
203,car,4.5,No
203,car,38.45,No
203,truck,22.5,No
203,car,76.63,Yes
203,car,6.36,No
203,car,60.54,Yes
203,car,6.36,No
203,car,40.25,No
204,car,32.45,No
204,car,22.5,No
204,truck,4.5,No
204,car,6.36,No
204,car,14.23,No
204,truck,0.0,No
204,car,28.81,No
204,car,9.0,No
204,car,32.45,No
204,truck,14.23,No
204,car,67.5,Yes
204,bus,9.0,No
204,car,54.93,No
204,car,10.06,No
204,truck,31.82,No
205,car,28.81,No
205,car,12.73,No
205,truck,6.36,No
205,car,4.5,No
205,car,14.23,No
205,truck,0.0,No
205,car,20.12,No
205,car,4.5,No
205,car,40.25,No
205,truck,14.23,No
205,car,63.96,Yes
205,bus,6.36,No
205,car,66.9,Yes
205,car,4.5,No
205,truck,28.81,No
205,truck,70.29,Yes
206,car,41.49,No
206,car,19.09,No
206,bus,4.5,No
206,car,10.06,No
206,car,14.23,No
206,truck,6.36,No
206,car,22.5,No
206,car,6.36,No
206,car,50.91,No
206,truck,14.23,No
206,car,57.28,No
206,truck,4.5,No
206,car,96.62,Yes
206,car,4.5,No
206,truck,41.49,No
206,truck,60.54,Yes
207,truck,41.49,No
207,car,10.06,No
207,bus,6.36,No
207,car,14.23,No
207,car,14.23,No
207,truck,0.0,No
207,car,16.22,No
207,car,4.5,No
207,car,35.15,No
207,bus,12.73,No
207,truck,70.0,Yes
207,truck,6.36,No
207,car,94.93,Yes
207,car,10.06,No
207,car,70.29,Yes
208,car,32.45,No
208,car,12.73,No
208,bus,6.36,No
208,car,12.73,No
208,car,14.23,No
208,truck,4.5,No
208,car,22.5,No
208,car,6.36,No
208,car,32.45,No
208,truck,18.55,No
208,truck,6.36,No
208,car,82.61,Yes
208,car,12.73,No
208,bus,12.73,No
209,car,42.45,No
209,car,12.73,No
209,truck,10.06,No
209,car,16.22,No
209,car,16.22,No
209,truck,4.5,No
209,car,20.12,No
209,car,6.36,No
209,car,34.27,No
209,truck,19.09,No
209,bus,10.06,No
209,car,83.7,Yes
209,car,16.22,No
209,bus,16.22,No
210,car,38.18,No
210,car,16.22,No
210,truck,6.36,No
210,car,12.73,No
210,car,9.0,No
210,truck,6.36,No
210,car,28.81,No
210,car,10.06,No
210,car,26.24,No
210,truck,10.06,No
210,bus,6.36,No
210,car,78.72,Yes
210,truck,4.5,No
210,car,0.0,No
210,truck,60.54,Yes
211,car,42.45,No
211,car,6.36,No
211,truck,0.0,No
211,car,6.36,No
211,car,10.06,No
211,truck,0.0,No
211,car,19.09,No
211,car,0.0,No
211,car,30.19,No
211,truck,13.5,No
211,car,76.5,Yes
211,car,10.06,No
211,car,4.5,No
211,car,63.96,Yes
212,car,45.0,No
212,car,12.73,No
212,truck,10.06,No
212,car,6.36,No
212,car,10.06,No
212,truck,0.0,No
212,car,16.22,No
212,car,4.5,No
212,car,20.12,No
212,truck,16.22,No
212,car,76.5,Yes
212,car,28.46,No
212,car,6.36,No
212,car,45.0,No
212,truck,42.45,No
213,car,41.49,No
213,car,19.09,No
213,truck,4.5,No
213,car,10.06,No
213,car,14.23,No
213,truck,0.0,No
213,car,20.12,No
213,car,0.0,No
213,car,35.15,No
213,truck,16.22,No
213,car,77.42,Yes
213,truck,31.82,No
213,car,28.46,No
213,car,47.84,No
213,bus,16.22,No
213,truck,41.49,No
214,car,38.71,No
214,car,10.06,No
214,truck,6.36,No
214,car,6.36,No
214,car,12.73,No
214,truck,6.36,No
214,car,16.22,No
214,car,4.5,No
214,car,26.24,No
214,truck,14.23,No
214,car,62.52,Yes
214,car,10.06,No
214,car,9.0,No
214,bus,14.23,No
214,truck,45.0,No
214,car,41.49,No
